path,file,column,min_1,min_diff_1,min_2,min_diff_1,min_3,max_1,max_diff_1,max_2,max_diff_1,max_3,avg,null
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,FLURO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,PH,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,WIND_DIR,-999,1049,50,10,60,350,40,310,80,230,-998.1,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,expocode,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,PH_TMP,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,LONGITUDE,-71.99339,1.80E-05,-71.993372,0.001454,-71.991918,-0.97042,0.00042833,-0.97084833,0.00052667,-0.971375,-38.40718,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,PCO2_WAT,-999,1323.15558,324.15558,0.82094,324.97652,404.06437,0.05582,404.00855,0.60687,403.40168,-820.34099,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,NITRATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,SILICATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,OXYGEN,220.71,1.46,222.17,0.49,222.66,312.51,0.49,312.02,0.98,311.04,262.52,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,SST,8.43,0.04,8.47,0.04,8.51,27.73,0.04,27.69,0.04,27.65,19.23,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,SSS,-999,1034.97,35.97,0.07,36.04,57.5,0.07,57.43,0.08,57.35,45.2,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,ALKALI,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,XCO2_AIR,-999,1385.95233,386.95233,0.66971,387.62204,405.54603,0.33113,405.2149,8.6236,396.5913,-975.66272,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,JULIAN_DAY,344.12936,0.00074,344.1301,0.00074,344.13084,352.94632,4.00E-05,352.94628,,,348.57657,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,LATITUDE,19.8637,0.00244,19.86614,0.002478,19.868618,50.77245,0.000102,50.772348,,,36.67612,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,PCO2_AIR,-999,1373.74577,374.74577,0.01468,374.76045,404.11696,0.33407,403.78289,7.25008,396.53281,-975.75061,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111210.csv,CHLORO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,WIND_SPEED,-999,999.5144455,0.51444546,1.02888894,1.5433344,15.947845,3.60111,12.346735,1.028903,11.317832,-997.823708,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,EQ_TMP,10.563235,0.037311,10.600546,0.048798,10.649344,27.813768,1.10E-05,27.813757,0.001908,27.811849,20.400948,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,month/day/year,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,PHSPHT,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,ATM_PRE,1015.8214,1.00E-04,1015.8215,0.0179,1015.8394,1038.7798,0.0007,1038.7791,0.0011,1038.778,1025.6184,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,year,2011,,,,,2011,,,,,2011,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,TCARBN,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,XCO2_WAT,-999,1340.26681,341.26681,0.44922,341.71603,433.31306,0.04876,433.2643,0.00388,433.26042,-774.68324,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,hour:minute:second,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,EQ_PRE,1012.0903,0.4315,1012.5218,0.1804,1012.7022,1042.0301,0.1608,1041.8693,0.0863,1041.783,1025.3432,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,FCO2_WAT,-999,1329.1917,330.1917,0.71136,330.90306,424.39911,0.21004,424.18907,0.34449,423.84458,-776.46621,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,NITRITE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,JULIAN_YEAR,734858,1,734859,1,734860,734866,1,734865,,,734862,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,DEL_PCO2,-999,973.719084,-25.280916,0.264472,-25.016444,53.645134,0.000533,53.644601,0.007011,53.63759,23.605071,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,FLURO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,PH,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,WIND_DIR,-999,1009,10,10,20,990,700,290,90,200,-997.6,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,expocode,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,PH_TMP,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,LONGITUDE,-61.255702,7.00E-06,-61.255695,0.000107,-61.255588,-0.20192167,0.007095,-0.20901667,0.00719166,-0.21620833,-33.67044155,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,PCO2_WAT,-999,1330.22875,331.22875,0.71335,331.9421,425.99864,0.211,425.78764,0.34539,425.44225,-776.2682,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,NITRATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,SILICATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,OXYGEN,225.59,0.49,226.08,0.49,226.57,304.21,0.98,303.23,0.49,302.74,256.32,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,SST,10.19,0.08,10.27,0.04,10.31,27.61,0.04,27.57,0.04,27.53,20.21,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,SSS,-999,1035.48,36.48,0.29,36.77,57.06,0.07,56.99,0.07,56.92,48.37,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,ALKALI,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,XCO2_AIR,-999,1385.78948,386.78948,0.02291,386.81239,411.70611,0.03824,411.66787,0.5172,411.15067,-975.99459,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,JULIAN_DAY,355.5531,0.00072,355.55382,0.00071,355.55453,363.37373,4.00E-05,363.37369,,,359.49943,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,LATITUDE,14.628623,7.40E-05,14.628697,34.931781,49.560478,50.103535,5.30E-05,50.103482,6.40E-05,50.103418,32.842925,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,PCO2_AIR,-999,1373.33759,374.33759,0.07778,374.41537,413.30356,0.03334,413.27022,0.52156,412.74866,-976.0729,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2011/,642B20111221.csv,CHLORO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,WIND_SPEED,-999,1001.057786,2.0577858,0.5144415,2.5722273,16.976748,2.572307,14.404441,1.028803,13.375638,-995.400344,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,EQ_TMP,9.9853233,0.0030171,9.9883404,0.0009893,9.9893297,26.789959,0.070172,26.719787,0.001916,26.717871,16.9962959,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,month/day/year,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,PHSPHT,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,ATM_PRE,1010.0045,0.0003,1010.0048,0.0035,1010.0083,1023.3045,0.0002,1023.3043,0.0005,1023.3038,1016.4744,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,year,2012,,,,,2012,,,,,2012,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,TCARBN,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,XCO2_WAT,-999,1274.26569,275.26569,1.12005,276.38574,386.34192,0.23029,386.11163,0.2149,385.89673,-778.33053,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,hour:minute:second,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,EQ_PRE,-999,1999.6766,1000.6766,3.7293,1004.4059,1026.6418,0.2146,1026.4272,0.0546,1026.3726,998.7153,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,FCO2_WAT,-999,1269.59487,270.59487,1.31323,271.9081,382.69029,0.23153,382.45876,0.15462,382.30414,-779.71878,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,NITRITE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,JULIAN_YEAR,734987,1,734988,1,734989,734995,1,734994,,,734991.5,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,DEL_PCO2,-999,1010.866907,11.866907,0.005696,11.872603,103.16772,0.02915,103.13857,0.70263,102.43594,26.19447,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,FLURO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,PH,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,WIND_DIR,-999,1009,10,20,30,360,30,330,10,320,-994.8,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,expocode,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,PH_TMP,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,LONGITUDE,-71.987173,5.60E-05,-71.987117,0.001899,-71.985218,-1.1322467,0.0002366,-1.1324833,70.7843837,-71.916867,-37.1737532,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,PCO2_WAT,-999,1270.55352,271.55352,1.31752,272.87104,384.13463,0.2324,383.90223,0.15516,383.74707,-779.52,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,NITRATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,SILICATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,OXYGEN,219.73,0.98,220.71,0.48,221.19,312.02,0.49,311.53,0.49,311.04,258.19,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,SST,10.23,0.04,10.27,0.04,10.31,26.28,0.04,26.24,0.04,26.2,16.97,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,SSS,-999,1033.152778,34.152778,2.60E-05,34.152804,36.325965,0.024274,36.301691,0.041644,36.260047,25.641845,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,ALKALI,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,XCO2_AIR,-999,1388.51476,389.51476,0.15407,389.66883,428.56015,1.17388,427.38627,9.45851,417.92776,-975.67241,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,JULIAN_DAY,119.34929,0.00074,119.35003,0.00071,119.35074,127.63877,2.00E-05,127.63875,,,123.94534,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,LATITUDE,19.83405,0.00334,19.83739,0.003243,19.840633,50.481728,4.10E-05,50.481687,1.069514,49.412173,40.185667,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,PCO2_AIR,-999,1379.38485,380.38485,0.18352,380.56837,423.64393,1.15924,422.48469,9.35192,413.13277,-975.78024,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120428.csv,CHLORO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,WIND_SPEED,-999,1002.086679,3.0866787,0.5144415,3.6011202,17.49115,1.543305,15.947845,0.514501,15.433344,-995.2981,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,EQ_TMP,10.462841,0.000502,10.463343,0.001005,10.464348,27.803805,0.001009,27.802796,0.000496,27.8023,19.348656,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,month/day/year,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,PHSPHT,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,ATM_PRE,1004.55,0.0008,1004.5508,0.0291,1004.5799,1026.3392,0.0002,1026.339,0.0105,1026.3285,1018.576,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,year,2012,,,,,2012,,,,,2012,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,TCARBN,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,XCO2_WAT,-999,1334.833,335.833,0.0433,335.8763,400.59132,0.13912,400.4522,0.38198,400.07022,-772.91413,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,hour:minute:second,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,EQ_PRE,999.3198,1.0707,1000.3905,0.9339,1001.3244,1030.2842,0.1055,1030.1787,0.0665,1030.1122,1019.9897,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,FCO2_WAT,-999,1327.66049,328.66049,0.28686,328.94735,391.43157,1.17447,390.2571,0.6003,389.6568,-774.40065,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,NITRITE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,JULIAN_YEAR,734998,1,734999,1,735000,735005,1,735004,,,735001.7,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,DEL_PCO2,-999,997.8791416,-1.1208584,0.00245,-1.1184084,60.961947,0.005281,60.956666,0.06799,60.888676,22.740297,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,FLURO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,PH,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,WIND_DIR,-999,1009,10,10,20,360,10,350,10,340,-994.6,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,expocode,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,PH_TMP,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,LONGITUDE,-58.955763,0.000208,-58.955555,,,-0.46484167,0.006765,-0.47160667,0.007125,-0.47873167,-31.55797134,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,PCO2_WAT,-999,1328.90148,329.90148,0.28791,330.18939,392.91417,1.19588,391.71829,0.60279,391.1155,-774.1987,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,NITRATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,SILICATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,OXYGEN,219.24,0.49,219.73,0.49,220.22,329.6,0.49,329.11,0.49,328.62,258.41,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,SST,10.42,0.04,10.46,0.04,10.5,27.57,0.04,27.53,0.15,27.38,19.22,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,SSS,24.89135,5.713217,30.604567,1.235732,31.840299,36.852689,0.001096,36.851593,0.013582,36.838011,35.580044,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,ALKALI,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,XCO2_AIR,-999,1392.99273,393.99273,0.00892,394.00165,402.85828,0.40453,402.45375,0.76095,401.6928,-974.94091,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,JULIAN_DAY,130.554,0.00061,130.55461,0.00063,130.55524,137.97251,3.00E-05,137.97248,,,134.22821,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,LATITUDE,16.523873,0.000162,16.524035,33.122672,49.646707,50.067967,0.000114,50.067853,1.80E-05,50.067835,34.154036,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,PCO2_AIR,-999,1380.37264,381.37264,0.1978,381.57044,398.90142,0.12922,398.7722,0.54734,398.22486,-975.05952,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120509.csv,CHLORO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,WIND_SPEED,-999,1000.028893,1.0288929,1.5433344,2.5722273,18.520052,0.514401,18.005651,0.514501,17.49115,-995.241968,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,EQ_TMP,11.712662,0.0005,11.713162,0.000488,11.71365,29.03702,0.008517,29.028503,0.062169,28.966334,20.175306,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,month/day/year,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,PHSPHT,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,ATM_PRE,1004.8325,0.0002,1004.8327,0.0028,1004.8355,1021.7511,1.00E-04,1021.751,0.0042,1021.7468,1012.8866,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,year,2012,,,,,2012,,,,,2012,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,TCARBN,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,XCO2_WAT,-999,1329.29471,330.29471,2.35219,332.6469,447.0198,3.3142,443.7056,2.78467,440.92093,-770.3877,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,hour:minute:second,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,EQ_PRE,994.71656,1.15277,995.86933,0.99645,996.86578,1025.0791,0.0273,1025.0518,0.2775,1024.7743,1013.27997,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,FCO2_WAT,-999,1329.63754,330.63754,0.3332,330.97074,426.69206,4.13411,422.55795,2.66123,419.89672,-771.75712,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,NITRITE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,JULIAN_YEAR,735015,1,735016,1,735017,735023,1,735022,,,735018.9,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,DEL_PCO2,-999,981.204846,-17.795154,0.148413,-17.646741,52.536713,0.002396,52.534317,0.476444,52.057873,3.213926,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,FLURO,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,PH,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,WIND_DIR,-999,1039,40,10,50,990,640,350,10,340,-994.4,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,expocode,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,PH_TMP,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,LONGITUDE,-72.004467,0.001924,-72.002543,2.60E-05,-72.002517,-1.4497267,0.00028,-1.4500067,70.3635753,-71.813582,-39.885602,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,PCO2_WAT,-999,1330.84341,331.84341,0.31308,332.15649,427.98663,4.14687,423.83976,2.6693,421.17046,-771.54907,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,NITRATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,SILICATE,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,OXYGEN,214.85,1.95,216.8,0.98,217.78,304.69,0.48,304.21,0.49,303.72,243.81,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,SST,12.06,0.04,12.1,0.04,12.14,28.7,0.04,28.66,0.07,28.59,20.28,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,SSS,34.235865,7.30E-05,34.235938,7.20E-05,34.23601,36.611062,0.08996,36.521102,0.014553,36.506549,35.508318,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,ALKALI,-999,,,,,-999,,,,,-999,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,XCO2_AIR,-999,1389.93436,390.93436,0.09248,391.02684,406.649,0.03971,406.60929,0.25117,406.35812,-975.304,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Benguela_Stream/2012/,642B20120526.csv,JULIAN_DAY,147.33685,0.00075,147.3376,0.00062,147.33822,155.7327,3.00E-05,155.73267,,,151.43703,0
